FAT; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1232.9; EUR; 70; 70; 75; 46.95; 4.70; B; B1; B1; NOP;
FCA; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1487.9; EUR; 70; 70; 75; 5.17; 0.52; B; B1; B1; NOP;
FCA; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 178.5; EUR; 25; 15; 10; 6.71; 0.80; L; L1; L1; NOP;
FCA; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 297.6; EUR; 25; 15; 10; 2.88; 0.53; L; L1; L1; NOP;
FCA; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1166.4; EUR; 70; 70; 75; 5.89; 0.59; B; B1; B1; NOP;
FCA; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 140.0; EUR; 25; 15; 10; 7.66; 0.92; L; L1; L1; NOP;
FCA; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 233.3; EUR; 25; 15; 10; 3.28; 0.60; L; L1; L1; NOP;
FCA; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1230.0; EUR; 70; 70; 75; 3.96; 0.40; B; B1; B1; NOP;
FCA; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.6; EUR; 25; 15; 10; 5.15; 0.62; L; L1; L1; NOP;
FCA; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.0; EUR; 25; 15; 10; 2.21; 0.40; L; L1; L1; NOP;
FCA; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1301.6; EUR; 70; 70; 75; 5.30; 0.53; B; B1; B1; NOP;
FCA; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 156.2; EUR; 25; 15; 10; 6.89; 0.82; L; L1; L1; NOP;
FCA; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 260.3; EUR; 25; 15; 10; 2.95; 0.54; L; L1; L1; NOP;
EUG; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1299.5; EUR; 70; 70; 75; 38.84; 3.88; B; B1; B1; NOP;
EUG; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 155.9; EUR; 25; 15; 10; 50.48; 6.03; L; L1; L1; NOP;
EUG; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 259.9; EUR; 25; 15; 10; 21.64; 3.95; L; L1; L1; NOP;
EUG; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1193.6; EUR; 70; 70; 75; 38.84; 3.88; B; B1; B1; NOP;
EUG; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 143.2; EUR; 25; 15; 10; 50.48; 6.03; L; L1; L1; NOP;
EUG; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 238.7; EUR; 25; 15; 10; 21.64; 3.95; L; L1; L1; NOP;
EUG; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 2125.0; EUR; 70; 70; 75; 5.58; 0.56; B; B1; B1; NOP;
EUG; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 255.0; EUR; 25; 15; 10; 7.25; 0.87; L; L1; L1; NOP;
EUG; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 425.0; EUR; 25; 15; 10; 3.11; 0.57; L; L1; L1; NOP;
EUG; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1527.6; EUR; 70; 70; 75; 5.96; 0.60; B; B1; B1; NOP;
EUG; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 183.3; EUR; 25; 15; 10; 7.75; 0.93; L; L1; L1; NOP;
EUG; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 305.5; EUR; 25; 15; 10; 3.32; 0.61; L; L1; L1; NOP;
EUG; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1686.5; EUR; 70; 70; 75; 6.10; 0.61; B; B1; B1; NOP;
EUG; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 202.4; EUR; 25; 15; 10; 7.94; 0.95; L; L1; L1; NOP;
EUG; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 337.3; EUR; 25; 15; 10; 3.40; 0.62; L; L1; L1; NOP;
EUG; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1658.4; EUR; 70; 70; 75; 5.79; 0.58; B; B1; B1; NOP;
EUG; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 199.0; EUR; 25; 15; 10; 7.53; 0.90; L; L1; L1; NOP;
EUG; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 331.7; EUR; 25; 15; 10; 3.23; 0.59; L; L1; L1; NOP;
EUG; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1421.4; EUR; 70; 70; 75; 4.38; 0.44; B; B1; B1; NOP;
EUG; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 170.6; EUR; 25; 15; 10; 5.70; 0.68; L; L1; L1; NOP;
EUG; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 284.3; EUR; 25; 15; 10; 2.44; 0.45; L; L1; L1; NOP;
EUG; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1497.5; EUR; 70; 70; 75; 4.72; 0.47; B; B1; B1; NOP;
EUG; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 179.7; EUR; 25; 15; 10; 6.14; 0.73; L; L1; L1; NOP;
EUG; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 299.5; EUR; 25; 15; 10; 2.63; 0.48; L; L1; L1; NOP;
EUG; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1666.5; EUR; 70; 70; 75; 7.21; 0.72; B; B1; B1; NOP;
EUG; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 200.0; EUR; 25; 15; 10; 9.37; 1.12; L; L1; L1; NOP;
EUG; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 333.3; EUR; 25; 15; 10; 4.01; 0.73; L; L1; L1; NOP;
EUG; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1604.3; EUR; 70; 70; 75; 6.29; 0.63; B; B1; B1; NOP;
EUG; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 192.5; EUR; 25; 15; 10; 8.18; 0.98; L; L1; L1; NOP;
EUG; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 320.9; EUR; 25; 15; 10; 3.50; 0.64; L; L1; L1; NOP;
EUG; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1710.4; EUR; 70; 70; 75; 6.95; 0.70; B; B1; B1; NOP;
EUG; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 205.2; EUR; 25; 15; 10; 9.04; 1.08; L; L1; L1; NOP;
EUG; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 342.1; EUR; 25; 15; 10; 3.87; 0.71; L; L1; L1; NOP;
EUG; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1425.3; EUR; 70; 70; 75; 6.43; 0.64; B; B1; B1; NOP;
EUG; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 171.0; EUR; 25; 15; 10; 8.35; 1.00; L; L1; L1; NOP;
EUG; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 285.1; EUR; 25; 15; 10; 3.58; 0.65; L; L1; L1; NOP;
EUG; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1415.0; EUR; 70; 70; 75; 8.15; 0.82; B; B1; B1; NOP;
EUG; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 169.8; EUR; 25; 15; 10; 10.59; 1.27; L; L1; L1; NOP;
EUG; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 283.0; EUR; 25; 15; 10; 4.54; 0.83; L; L1; L1; NOP;
EUG; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1310.8; EUR; 70; 70; 75; 6.24; 0.62; B; B1; B1; NOP;
EUG; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 157.3; EUR; 25; 15; 10; 8.11; 0.97; L; L1; L1; NOP;
EUG; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 262.2; EUR; 25; 15; 10; 3.48; 0.63; L; L1; L1; NOP;
EUG; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1686.3; EUR; 70; 70; 75; 5.32; 0.53; B; B1; B1; NOP;
EUG; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 202.4; EUR; 25; 15; 10; 6.91; 0.83; L; L1; L1; NOP;
EUG; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 337.3; EUR; 25; 15; 10; 2.96; 0.54; L; L1; L1; NOP;
EUG; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1891.8; EUR; 70; 70; 75; 7.81; 0.78; B; B1; B1; NOP;
EUG; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 227.0; EUR; 25; 15; 10; 10.15; 1.21; L; L1; L1; NOP;
EUG; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 378.4; EUR; 25; 15; 10; 4.35; 0.79; L; L1; L1; NOP;
EUG; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1490.6; EUR; 70; 70; 75; 6.19; 0.62; B; B1; B1; NOP;
EUG; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 178.9; EUR; 25; 15; 10; 8.04; 0.96; L; L1; L1; NOP;
EUG; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 298.1; EUR; 25; 15; 10; 3.45; 0.63; L; L1; L1; NOP;
EUG; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1679.5; EUR; 70; 70; 75; 6.34; 0.63; B; B1; B1; NOP;
EUG; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 201.5; EUR; 25; 15; 10; 8.24; 0.98; L; L1; L1; NOP;
EUG; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 335.9; EUR; 25; 15; 10; 3.53; 0.64; L; L1; L1; NOP;
EUG; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 2098.3; EUR; 70; 70; 75; 6.56; 0.66; B; B1; B1; NOP;
EUG; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 251.8; EUR; 25; 15; 10; 8.53; 1.02; L; L1; L1; NOP;
EUG; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 419.7; EUR; 25; 15; 10; 3.66; 0.67; L; L1; L1; NOP;
EUG; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1517.0; EUR; 70; 70; 75; 7.49; 0.75; B; B1; B1; NOP;
EUG; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 182.0; EUR; 25; 15; 10; 9.74; 1.16; L; L1; L1; NOP;
EUG; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 303.4; EUR; 25; 15; 10; 4.17; 0.76; L; L1; L1; NOP;
EUG; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1475.8; EUR; 70; 70; 75; 5.04; 0.50; B; B1; B1; NOP;
EUG; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 177.1; EUR; 25; 15; 10; 6.55; 0.78; L; L1; L1; NOP;
EUG; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 295.2; EUR; 25; 15; 10; 2.81; 0.51; L; L1; L1; NOP;
EUG; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1632.8; EUR; 70; 70; 75; 6.74; 0.67; B; B1; B1; NOP;
EUG; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 195.9; EUR; 25; 15; 10; 8.76; 1.05; L; L1; L1; NOP;
EUG; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 326.6; EUR; 25; 15; 10; 3.76; 0.69; L; L1; L1; NOP;
BOI; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1261.3; EUR; 70; 70; 75; 35.08; 3.51; B; B1; B1; NOP;
BOI; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 151.4; EUR; 25; 15; 10; 45.61; 5.45; L; L1; L1; NOP;
BOI; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 252.3; EUR; 25; 15; 10; 19.55; 3.57; L; L1; L1; NOP;
BOI; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1279.5; EUR; 70; 70; 75; 35.08; 3.51; B; B1; B1; NOP;
BOI; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 153.5; EUR; 25; 15; 10; 45.61; 5.45; L; L1; L1; NOP;
BOI; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 255.9; EUR; 25; 15; 10; 19.55; 3.57; L; L1; L1; NOP;
BOI; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1809.6; EUR; 70; 70; 75; 5.04; 0.50; B; B1; B1; NOP;
BOI; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 217.2; EUR; 25; 15; 10; 6.55; 0.78; L; L1; L1; NOP;
BOI; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 361.9; EUR; 25; 15; 10; 2.81; 0.51; L; L1; L1; NOP;
BOI; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1462.3; EUR; 70; 70; 75; 5.39; 0.54; B; B1; B1; NOP;
BOI; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 175.5; EUR; 25; 15; 10; 7.01; 0.84; L; L1; L1; NOP;
BOI; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 292.5; EUR; 25; 15; 10; 3.00; 0.55; L; L1; L1; NOP;
BOI; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1623.1; EUR; 70; 70; 75; 5.51; 0.55; B; B1; B1; NOP;
BOI; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 194.8; EUR; 25; 15; 10; 7.16; 0.86; L; L1; L1; NOP;
BOI; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 324.6; EUR; 25; 15; 10; 3.07; 0.56; L; L1; L1; NOP;
BOI; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1234.6; EUR; 70; 70; 75; 5.23; 0.52; B; B1; B1; NOP;
BOI; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 148.2; EUR; 25; 15; 10; 6.79; 0.81; L; L1; L1; NOP;
BOI; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.9; EUR; 25; 15; 10; 2.91; 0.53; L; L1; L1; NOP;
BOI; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1526.5; EUR; 70; 70; 75; 3.96; 0.40; B; B1; B1; NOP;
BOI; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 183.2; EUR; 25; 15; 10; 5.15; 0.62; L; L1; L1; NOP;
BOI; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 305.3; EUR; 25; 15; 10; 2.21; 0.40; L; L1; L1; NOP;
BOI; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1739.9; EUR; 70; 70; 75; 4.26; 0.43; B; B1; B1; NOP;
BOI; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 208.8; EUR; 25; 15; 10; 5.54; 0.66; L; L1; L1; NOP;
BOI; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 348.0; EUR; 25; 15; 10; 2.38; 0.43; L; L1; L1; NOP;
BOI; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1717.1; EUR; 70; 70; 75; 6.52; 0.65; B; B1; B1; NOP;
BOI; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 206.1; EUR; 25; 15; 10; 8.47; 1.01; L; L1; L1; NOP;
BOI; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 343.4; EUR; 25; 15; 10; 3.63; 0.66; L; L1; L1; NOP;
BOI; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1665.3; EUR; 70; 70; 75; 5.68; 0.57; B; B1; B1; NOP;
BOI; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 199.8; EUR; 25; 15; 10; 7.39; 0.88; L; L1; L1; NOP;
BOI; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 333.1; EUR; 25; 15; 10; 3.17; 0.58; L; L1; L1; NOP;
BOI; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1602.0; EUR; 70; 70; 75; 6.28; 0.63; B; B1; B1; NOP;
BOI; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 192.2; EUR; 25; 15; 10; 8.17; 0.98; L; L1; L1; NOP;
BOI; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 320.4; EUR; 25; 15; 10; 3.50; 0.64; L; L1; L1; NOP;
BOI; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1321.8; EUR; 70; 70; 75; 5.80; 0.58; B; B1; B1; NOP;
BOI; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 158.6; EUR; 25; 15; 10; 7.55; 0.90; L; L1; L1; NOP;
BOI; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 264.3; EUR; 25; 15; 10; 3.23; 0.59; L; L1; L1; NOP;
BOI; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1167.0; EUR; 70; 70; 75; 7.36; 0.74; B; B1; B1; NOP;
BOI; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 140.0; EUR; 25; 15; 10; 9.56; 1.14; L; L1; L1; NOP;
BOI; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 233.4; EUR; 25; 15; 10; 4.10; 0.75; L; L1; L1; NOP;
BOI; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1263.9; EUR; 70; 70; 75; 5.64; 0.56; B; B1; B1; NOP;
BOI; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 151.7; EUR; 25; 15; 10; 7.33; 0.88; L; L1; L1; NOP;
BOI; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 252.8; EUR; 25; 15; 10; 3.14; 0.57; L; L1; L1; NOP;
BOI; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1492.1; EUR; 70; 70; 75; 4.80; 0.48; B; B1; B1; NOP;
BOI; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 179.1; EUR; 25; 15; 10; 6.24; 0.75; L; L1; L1; NOP;
BOI; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 298.4; EUR; 25; 15; 10; 2.68; 0.49; L; L1; L1; NOP;
BOI; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1710.3; EUR; 70; 70; 75; 7.05; 0.71; B; B1; B1; NOP;
BOI; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 205.2; EUR; 25; 15; 10; 9.16; 1.10; L; L1; L1; NOP;
BOI; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 342.0; EUR; 25; 15; 10; 3.93; 0.72; L; L1; L1; NOP;
BOI; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1727.5; EUR; 70; 70; 75; 5.59; 0.56; B; B1; B1; NOP;
BOI; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 207.3; EUR; 25; 15; 10; 7.27; 0.87; L; L1; L1; NOP;
BOI; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 345.5; EUR; 25; 15; 10; 3.12; 0.57; L; L1; L1; NOP;
BOI; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1342.8; EUR; 70; 70; 75; 5.73; 0.57; B; B1; B1; NOP;
BOI; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 161.1; EUR; 25; 15; 10; 7.45; 0.89; L; L1; L1; NOP;
BOI; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 268.6; EUR; 25; 15; 10; 3.19; 0.58; L; L1; L1; NOP;
BOI; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1597.5; EUR; 70; 70; 75; 5.93; 0.59; B; B1; B1; NOP;
BOI; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 191.7; EUR; 25; 15; 10; 7.71; 0.92; L; L1; L1; NOP;
BOI; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 319.5; EUR; 25; 15; 10; 3.30; 0.60; L; L1; L1; NOP;
BOI; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1262.1; EUR; 70; 70; 75; 6.76; 0.68; B; B1; B1; NOP;
BOI; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 151.5; EUR; 25; 15; 10; 8.79; 1.05; L; L1; L1; NOP;
BOI; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 252.4; EUR; 25; 15; 10; 3.77; 0.69; L; L1; L1; NOP;
BOI; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1284.6; EUR; 70; 70; 75; 4.55; 0.46; B; B1; B1; NOP;
BOI; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 154.2; EUR; 25; 15; 10; 5.91; 0.71; L; L1; L1; NOP;
BOI; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 256.9; EUR; 25; 15; 10; 2.53; 0.46; L; L1; L1; NOP;
BOI; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1468.3; EUR; 70; 70; 75; 6.09; 0.61; B; B1; B1; NOP;
BOI; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 176.2; EUR; 25; 15; 10; 7.92; 0.95; L; L1; L1; NOP;
BOI; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 293.7; EUR; 25; 15; 10; 3.39; 0.62; L; L1; L1; NOP;
RWL; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1218.4; EUR; 70; 70; 75; 37.05; 3.71; B; B1; B1; NOP;
RWL; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 146.2; EUR; 25; 15; 10; 48.17; 5.76; L; L1; L1; NOP;
RWL; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 243.7; EUR; 25; 15; 10; 20.64; 3.77; L; L1; L1; NOP;
RWL; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1092.5; EUR; 70; 70; 75; 37.05; 3.71; B; B1; B1; NOP;
RWL; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 131.1; EUR; 25; 15; 10; 48.17; 5.76; L; L1; L1; NOP;
RWL; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 218.5; EUR; 25; 15; 10; 20.64; 3.77; L; L1; L1; NOP;
RWL; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1565.3; EUR; 70; 70; 75; 5.32; 0.53; B; B1; B1; NOP;
RWL; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 187.8; EUR; 25; 15; 10; 6.91; 0.83; L; L1; L1; NOP;
RWL; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 313.1; EUR; 25; 15; 10; 2.96; 0.54; L; L1; L1; NOP;
RWL; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1230.0; EUR; 70; 70; 75; 5.69; 0.57; B; B1; B1; NOP;
RWL; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.6; EUR; 25; 15; 10; 7.40; 0.88; L; L1; L1; NOP;
RWL; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.0; EUR; 25; 15; 10; 3.17; 0.58; L; L1; L1; NOP;
RWL; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1303.8; EUR; 70; 70; 75; 5.82; 0.58; B; B1; B1; NOP;
RWL; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 156.5; EUR; 25; 15; 10; 7.57; 0.90; L; L1; L1; NOP;
RWL; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 260.8; EUR; 25; 15; 10; 3.24; 0.59; L; L1; L1; NOP;
RWL; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1438.6; EUR; 70; 70; 75; 5.52; 0.55; B; B1; B1; NOP;
RWL; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 172.6; EUR; 25; 15; 10; 7.18; 0.86; L; L1; L1; NOP;
RWL; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 287.7; EUR; 25; 15; 10; 3.08; 0.56; L; L1; L1; NOP;
RWL; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1204.5; EUR; 70; 70; 75; 4.18; 0.42; B; B1; B1; NOP;
RWL; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 144.5; EUR; 25; 15; 10; 5.44; 0.65; L; L1; L1; NOP;
RWL; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 240.9; EUR; 25; 15; 10; 2.33; 0.43; L; L1; L1; NOP;
RWL; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1381.6; EUR; 70; 70; 75; 4.50; 0.45; B; B1; B1; NOP;
RWL; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 165.8; EUR; 25; 15; 10; 5.86; 0.70; L; L1; L1; NOP;
RWL; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 276.3; EUR; 25; 15; 10; 2.51; 0.46; L; L1; L1; NOP;
RWL; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1579.6; EUR; 70; 70; 75; 6.88; 0.69; B; B1; B1; NOP;
RWL; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 189.6; EUR; 25; 15; 10; 8.94; 1.07; L; L1; L1; NOP;
RWL; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 315.9; EUR; 25; 15; 10; 3.83; 0.70; L; L1; L1; NOP;
RWL; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1255.8; EUR; 70; 70; 75; 6.00; 0.60; B; B1; B1; NOP;
RWL; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 150.7; EUR; 25; 15; 10; 7.80; 0.93; L; L1; L1; NOP;
